"","Open","High","Low","Close","Med","CO"
"2016-11-01 11:30:00",1.0971,1.09748,1.09698,1.0974,1.09723,0.000299999999999967
"2016-11-01 12:00:00",1.0974,1.0976,1.09701,1.09701,1.097305,-0.00038999999999989
"2016-11-01 12:30:00",1.09676,1.09703,1.09671,1.09688,1.09687,0.00012000000000012
"2016-11-01 13:00:00",1.09692,1.09701,1.09673,1.09688,1.09687,-3.9999999999818e-05
"2016-11-01 13:30:00",1.09688,1.09726,1.09666,1.09694,1.09696,5.9999999999949e-05
"2016-11-01 14:00:00",1.09697,1.09709,1.09657,1.09704,1.09683,7.00000000000145e-05
"2016-11-01 14:30:00",1.09704,1.0972,1.09687,1.09709,1.097035,4.99999999998835e-05
"2016-11-01 15:00:00",1.09709,1.09709,1.09648,1.09652,1.096785,-0.000569999999999959
"2016-11-01 15:30:00",1.09652,1.09698,1.09646,1.09668,1.09672,0.00016000000000016
"2016-11-01 16:00:00",1.0967,1.0967,1.09632,1.09663,1.09651,-7.00000000000145e-05
"2016-11-01 16:30:00",1.09663,1.09701,1.09663,1.09692,1.09682,0.000289999999999901
"2016-11-01 17:00:00",1.09693,1.09747,1.09691,1.09704,1.09719,0.000110000000000054
"2016-11-01 17:30:00",1.097,1.0973,1.09679,1.09728,1.097045,0.000280000000000058
"2016-11-01 18:00:00",1.09729,1.09781,1.09728,1.09771,1.097545,0.000419999999999865
"2016-11-01 18:30:00",1.09773,1.09822,1.09765,1.098,1.097935,0.000269999999999992
"2016-11-01 19:00:00",1.098,1.09835,1.09785,1.0983,1.0981,0.000299999999999967
"2016-11-01 19:30:00",1.09829,1.09835,1.0979,1.09817,1.098125,-0.000119999999999898
"2016-11-01 20:00:00",1.09818,1.09854,1.09793,1.09853,1.098235,0.000350000000000072
"2016-11-01 20:30:00",1.09851,1.09894,1.09829,1.09845,1.098615,-6.0000000000171e-05
"2016-11-01 21:00:00",1.09842,1.0988,1.09788,1.0982,1.09834,-0.000219999999999887
"2016-11-01 21:30:00",1.0982,1.09883,1.09811,1.09856,1.09847,0.000359999999999916
"2016-11-01 22:00:00",1.09858,1.09922,1.09849,1.09893,1.098855,0.000350000000000072
"2016-11-01 22:30:00",1.09897,1.09935,1.09825,1.09835,1.0988,-0.000620000000000065
"2016-11-01 23:00:00",1.09835,1.09885,1.09716,1.09757,1.098005,-0.000780000000000003
"2016-11-01 23:30:00",1.09758,1.09843,1.09713,1.09826,1.09778,0.000680000000000014
"2016-11-02 00:00:00",1.09826,1.09895,1.09819,1.09885,1.09857,0.00059000000000009
"2016-11-02 00:00:00",1.06239,1.06396,1.06222,1.06342,1.06309,0.00103000000000009
"2016-11-02 00:30:00",1.09885,1.10001,1.09846,1.09926,1.099235,0.000409999999999799
"2016-11-02 01:00:00",1.09926,1.09958,1.09887,1.09893,1.099225,-0.000329999999999941
"2016-11-02 01:30:00",1.09894,1.09936,1.0987,1.09898,1.09903,4.000000000004e-05
"2016-11-02 02:00:00",1.09897,1.09958,1.09867,1.0988,1.099125,-0.000170000000000003
"2016-11-02 02:30:00",1.0988,1.09963,1.09856,1.0994,1.099095,0.000599999999999934
"2016-11-02 03:00:00",1.09937,1.1003,1.09926,1.09928,1.09978,-8.99999999999235e-05
"2016-11-02 03:30:00",1.09928,1.09985,1.09909,1.09975,1.09947,0.00046999999999997
"2016-11-02 04:00:00",1.09974,1.10044,1.09943,1.10041,1.099935,0.00067000000000017
"2016-11-02 04:30:00",1.1004,1.10074,1.09963,1.0998,1.100185,-0.000599999999999934
"2016-11-02 05:00:00",1.09978,1.10002,1.09947,1.09973,1.099745,-4.99999999998835e-05
"2016-11-02 05:30:00",1.09973,1.09995,1.09922,1.09964,1.099585,-9.00000000001455e-05
"2016-11-02 06:00:00",1.09962,1.09984,1.09892,1.09899,1.09938,-0.00063000000000013
"2016-11-02 06:30:00",1.099,1.09982,1.09891,1.09955,1.099365,0.00055000000000005
"2016-11-02 07:00:00",1.09955,1.10001,1.0991,1.0999,1.099555,0.000350000000000072
"2016-11-02 07:30:00",1.09991,1.09997,1.09906,1.09918,1.099515,-0.000729999999999897
"2016-11-02 08:00:00",1.09917,1.10009,1.09914,1.10002,1.099615,0.000850000000000017
"2016-11-02 08:30:00",1.10001,1.10056,1.09967,1.10042,1.100115,0.000410000000000021
"2016-11-02 09:00:00",1.10042,1.10064,1.09996,1.10005,1.1003,-0.000369999999999981
"2016-11-02 09:30:00",1.10004,1.10012,1.09958,1.09961,1.09985,-0.00042999999999993
"2016-11-02 10:00:00",1.0996,1.09979,1.09947,1.0996,1.09963,0
"2016-11-02 10:30:00",1.0996,1.10022,1.0996,1.09999,1.09991,0.000390000000000112
"2016-11-02 11:00:00",1.09996,1.10049,1.09987,1.10037,1.10018,0.000410000000000021
"2016-11-02 11:30:00",1.10035,1.1004,1.09976,1.09983,1.10008,-0.000519999999999854
"2016-11-02 12:00:00",1.09982,1.10009,1.0997,1.09989,1.099895,7.00000000000145e-05
"2016-11-02 12:30:00",1.09992,1.10011,1.09957,1.09978,1.09984,-0.000140000000000029
"2016-11-02 13:00:00",1.09977,1.10029,1.09963,1.09985,1.09996,8.000000000008e-05
"2016-11-02 13:30:00",1.09988,1.10017,1.09973,1.10016,1.09995,0.000280000000000058
"2016-11-02 14:00:00",1.10016,1.10039,1.10004,1.10026,1.100215,9.9999999999989e-05
"2016-11-02 14:30:00",1.10026,1.10026,1.10001,1.10015,1.100135,-0.000110000000000054
"2016-11-02 15:00:00",1.10016,1.10137,1.10005,1.10103,1.10071,0.000869999999999926
"2016-11-02 15:30:00",1.10105,1.10181,1.10077,1.10177,1.10129,0.000719999999999832
"2016-11-02 16:00:00",1.10174,1.10187,1.10119,1.10158,1.10153,-0.000159999999999938
"2016-11-02 16:30:00",1.10157,1.10258,1.10146,1.10166,1.10202,9.00000000001455e-05
"2016-11-02 17:00:00",1.10166,1.10213,1.10149,1.10211,1.10181,0.000449999999999839
"2016-11-02 17:30:00",1.10208,1.10228,1.10152,1.10165,1.1019,-0.00042999999999993
"2016-11-02 18:00:00",1.10166,1.10186,1.10155,1.10158,1.101705,-8.000000000008e-05
"2016-11-02 18:30:00",1.10155,1.10213,1.10146,1.10211,1.101795,0.000559999999999894
"2016-11-02 19:00:00",1.1021,1.10212,1.10181,1.10201,1.101965,-9.00000000001455e-05
"2016-11-02 19:30:00",1.10201,1.10228,1.10194,1.10198,1.10211,-2.99999999999745e-05
"2016-11-02 20:00:00",1.10197,1.10203,1.10154,1.10155,1.101785,-0.000419999999999865
"2016-11-02 20:30:00",1.10158,1.10171,1.10106,1.10146,1.101385,-0.000119999999999898
"2016-11-02 21:00:00",1.10146,1.10172,1.10113,1.10135,1.101425,-0.000110000000000054
"2016-11-02 21:30:00",1.10135,1.10187,1.10057,1.1018,1.10122,0.000449999999999839
"2016-11-02 22:00:00",1.1018,1.10237,1.10162,1.10163,1.101995,-0.000169999999999781
"2016-11-02 22:30:00",1.10164,1.10166,1.10086,1.10111,1.10126,-0.000529999999999919
"2016-11-02 23:00:00",1.10109,1.10147,1.10041,1.10147,1.10094,0.000380000000000047
"2016-11-02 23:30:00",1.10146,1.10179,1.10118,1.10134,1.101485,-0.00012000000000012
"2016-11-03 00:00:00",1.10138,1.1021,1.10131,1.10168,1.101705,0.000299999999999967
"2016-11-03 00:30:00",1.10167,1.10193,1.10129,1.10136,1.10161,-0.000310000000000032
"2016-11-03 01:00:00",1.10136,1.1021,1.10102,1.102,1.10156,0.000640000000000196
"2016-11-03 01:30:00",1.10199,1.1021,1.10119,1.10151,1.101645,-0.000480000000000036
"2016-11-03 02:00:00",1.10151,1.10207,1.10073,1.10089,1.1014,-0.000620000000000065
"2016-11-03 02:30:00",1.10088,1.1009,1.09998,1.1003,1.10044,-0.000580000000000025
"2016-11-03 03:00:00",1.1003,1.10035,1.09955,1.09964,1.09995,-0.000660000000000105
"2016-11-03 03:30:00",1.09962,1.09964,1.09895,1.09946,1.099295,-0.000159999999999938
"2016-11-03 04:00:00",1.09945,1.1013,1.09808,1.09812,1.09969,-0.00133000000000005
"2016-11-03 04:30:00",1.09808,1.09888,1.09794,1.09884,1.09841,0.000760000000000094
"2016-11-03 05:00:00",1.09884,1.09888,1.0979,1.09794,1.09839,-0.000900000000000123
"2016-11-03 05:30:00",1.09792,1.09833,1.09696,1.09787,1.097645,-5.00000000001055e-05
"2016-11-03 06:00:00",1.09787,1.09846,1.0971,1.09718,1.09778,-0.000689999999999857
"2016-11-03 06:30:00",1.09719,1.09883,1.09704,1.09837,1.097935,0.00117999999999996
"2016-11-03 07:00:00",1.09836,1.09961,1.0982,1.0996,1.098905,0.00123999999999991
"2016-11-03 07:30:00",1.0996,1.09972,1.09908,1.09927,1.0994,-0.000329999999999941
"2016-11-03 08:00:00",1.09928,1.09944,1.09875,1.09898,1.099095,-0.000299999999999967
"2016-11-03 08:30:00",1.09898,1.0996,1.09888,1.0989,1.09924,-8.000000000008e-05
"2016-11-03 09:00:00",1.09891,1.09891,1.09795,1.09807,1.09843,-0.000839999999999952
"2016-11-03 09:30:00",1.09807,1.0984,1.09788,1.09825,1.09814,0.000179999999999847
"2016-11-03 10:00:00",1.09825,1.09833,1.09769,1.09774,1.09801,-0.00051000000000001
"2016-11-03 10:30:00",1.09773,1.09834,1.09758,1.09814,1.09796,0.000409999999999799
"2016-11-03 11:00:00",1.09815,1.0982,1.09766,1.09803,1.09793,-0.000119999999999898
"2016-11-03 11:30:00",1.09803,1.09803,1.0976,1.09788,1.097815,-0.000150000000000095
"2016-11-03 12:00:00",1.09787,1.09799,1.09772,1.09797,1.097855,9.9999999999989e-05
"2016-11-03 12:30:00",1.09789,1.09796,1.09773,1.09774,1.097845,-0.000150000000000095
"2016-11-03 13:00:00",1.09775,1.09788,1.09746,1.09779,1.09767,4.000000000004e-05
"2016-11-03 13:30:00",1.09778,1.0978,1.09738,1.09768,1.09759,-9.9999999999989e-05
"2016-11-03 14:00:00",1.09764,1.09785,1.09739,1.0978,1.09762,0.00016000000000016
"2016-11-03 14:30:00",1.09781,1.09792,1.09739,1.0979,1.097655,9.00000000001455e-05
"2016-11-03 15:00:00",1.0979,1.09798,1.09736,1.09738,1.09767,-0.000520000000000076
"2016-11-03 15:30:00",1.09741,1.09798,1.0973,1.09797,1.09764,0.000559999999999894
"2016-11-03 16:00:00",1.09796,1.09914,1.09793,1.09909,1.098535,0.00112999999999985
"2016-11-03 16:30:00",1.09909,1.09923,1.09868,1.09911,1.098955,2.0000000000131e-05
"2016-11-03 17:00:00",1.09911,1.09992,1.09888,1.09954,1.0994,0.00042999999999993
"2016-11-03 17:30:00",1.09956,1.09968,1.09893,1.09905,1.099305,-0.00051000000000001
"2016-11-03 18:00:00",1.09904,1.09934,1.09863,1.09884,1.098985,-0.000199999999999978
"2016-11-03 18:30:00",1.09885,1.09909,1.09856,1.0989,1.098825,4.99999999998835e-05
"2016-11-03 19:00:00",1.09889,1.09922,1.09877,1.09899,1.098995,9.9999999999989e-05
"2016-11-03 19:30:00",1.09899,1.09902,1.09829,1.09843,1.098655,-0.000559999999999894
"2016-11-03 20:00:00",1.09841,1.09851,1.09794,1.09798,1.098225,-0.000430000000000152
"2016-11-03 20:30:00",1.09795,1.09806,1.09757,1.09804,1.097815,8.99999999999235e-05
"2016-11-03 21:00:00",1.09806,1.09826,1.09766,1.09815,1.09796,8.99999999999235e-05
"2016-11-03 21:30:00",1.09816,1.0985,1.09747,1.09764,1.097985,-0.000520000000000076
"2016-11-03 22:00:00",1.09762,1.09825,1.09735,1.09821,1.0978,0.000589999999999868
"2016-11-03 22:30:00",1.0982,1.09883,1.09815,1.09874,1.09849,0.000539999999999985
"2016-11-03 23:00:00",1.09873,1.09918,1.09812,1.09906,1.09865,0.000329999999999941
"2016-11-03 23:30:00",1.09908,1.0998,1.09883,1.09969,1.099315,0.000609999999999999
"2016-11-04 00:00:00",1.09968,1.10044,1.09933,1.09973,1.099885,5.00000000001055e-05
"2016-11-04 00:30:00",1.09971,1.09993,1.09927,1.09933,1.0996,-0.000380000000000047
"2016-11-04 01:00:00",1.09935,1.09975,1.09911,1.09958,1.09943,0.000229999999999952
"2016-11-04 01:30:00",1.09959,1.10026,1.09942,1.09947,1.09984,-0.00012000000000012
"2016-11-04 02:00:00",1.09946,1.09972,1.09846,1.09846,1.09909,-0.00100000000000011
"2016-11-04 02:30:00",1.09847,1.09852,1.09725,1.09726,1.097885,-0.00121000000000016
"2016-11-04 03:00:00",1.09727,1.09809,1.09721,1.09742,1.09765,0.000150000000000095
"2016-11-04 03:30:00",1.09741,1.09803,1.09606,1.09651,1.097045,-0.000899999999999901
"2016-11-04 04:00:00",1.09668,1.09712,1.09626,1.09674,1.09669,5.9999999999949e-05
"2016-11-04 04:30:00",1.09672,1.09719,1.09592,1.09657,1.096555,-0.000149999999999872
"2016-11-04 05:00:00",1.09659,1.09686,1.09576,1.09681,1.09631,0.000220000000000109
"2016-11-04 05:30:00",1.09678,1.09711,1.09616,1.09651,1.096635,-0.000269999999999992
"2016-11-04 06:00:00",1.0965,1.09687,1.09544,1.09668,1.096155,0.000180000000000069
"2016-11-04 06:30:00",1.09669,1.0974,1.09591,1.09617,1.096655,-0.000519999999999854
"2016-11-04 07:00:00",1.09617,1.097,1.09605,1.09644,1.096525,0.000269999999999992
"2016-11-04 07:30:00",1.09645,1.09702,1.09608,1.0967,1.09655,0.000250000000000083
"2016-11-04 08:00:00",1.0967,1.09678,1.09611,1.09672,1.096445,1.9999999999909e-05
"2016-11-04 08:30:00",1.09672,1.09707,1.09629,1.09706,1.09668,0.000340000000000007
"2016-11-04 09:00:00",1.09706,1.09708,1.0961,1.09634,1.09659,-0.000719999999999832
"2016-11-04 09:30:00",1.09637,1.09686,1.09602,1.09675,1.09644,0.000379999999999825
"2016-11-04 10:00:00",1.09677,1.09689,1.09639,1.09667,1.09664,-9.9999999999989e-05
"2016-11-04 10:30:00",1.09667,1.09693,1.09632,1.09684,1.096625,0.000170000000000003
"2016-11-04 11:00:00",1.09684,1.09699,1.09632,1.09692,1.096655,7.9999999999858e-05
"2016-11-04 11:30:00",1.09691,1.09725,1.09681,1.09709,1.09703,0.000179999999999847
"2016-11-04 12:00:00",1.09709,1.09741,1.09694,1.09731,1.097175,0.000220000000000109
"2016-11-04 12:30:00",1.09732,1.09748,1.09708,1.09746,1.09728,0.000140000000000029
"2016-11-04 13:00:00",1.09745,1.09746,1.09682,1.09733,1.09714,-0.00012000000000012
"2016-11-04 13:30:00",1.09737,1.09771,1.09697,1.09766,1.09734,0.000290000000000123
"2016-11-04 14:00:00",1.09763,1.09782,1.09717,1.09778,1.097495,0.000149999999999872
"2016-11-04 14:30:00",1.09779,1.098,1.09698,1.09726,1.09749,-0.000530000000000141
"2016-11-04 15:00:00",1.09725,1.0974,1.09693,1.0974,1.097165,0.000149999999999872
"2016-11-04 15:30:00",1.09733,1.09754,1.09686,1.09714,1.0972,-0.000189999999999912
"2016-11-04 16:00:00",1.09712,1.09735,1.09659,1.09692,1.09697,-0.0002000000000002
"2016-11-04 16:30:00",1.09692,1.09698,1.09638,1.09684,1.09668,-7.9999999999858e-05
"2016-11-04 17:00:00",1.09685,1.09756,1.09681,1.09737,1.097185,0.000519999999999854
"2016-11-04 17:30:00",1.09738,1.09741,1.09709,1.09727,1.09725,-0.000110000000000054
"2016-11-04 18:00:00",1.09725,1.09792,1.09724,1.09778,1.09758,0.000529999999999919
"2016-11-04 18:30:00",1.09777,1.09793,1.09739,1.09746,1.09766,-0.00030999999999981
"2016-11-04 19:00:00",1.09748,1.09763,1.09697,1.09702,1.0973,-0.000459999999999905
"2016-11-04 19:30:00",1.09703,1.0972,1.09637,1.09653,1.096785,-0.000499999999999945
"2016-11-04 20:00:00",1.09653,1.09695,1.09612,1.09622,1.096535,-0.000310000000000032
"2016-11-04 20:30:00",1.09622,1.0963,1.09589,1.09605,1.096095,-0.000170000000000003
"2016-11-06 21:00:00",1.09604,1.09639,1.09537,1.09606,1.09588,2.0000000000131e-05
"2016-11-06 21:30:00",1.09605,1.09626,1.09517,1.09613,1.095715,8.000000000008e-05
"2016-11-06 22:00:00",1.09613,1.09714,1.09612,1.09655,1.09663,0.000419999999999865
"2016-11-06 22:30:00",1.09652,1.09727,1.09597,1.09695,1.09662,0.000430000000000152
"2016-11-06 23:00:00",1.09693,1.09771,1.09661,1.09744,1.09716,0.00051000000000001
"2016-11-06 23:30:00",1.09744,1.09766,1.09699,1.0971,1.097325,-0.000340000000000007
"2016-11-07 00:00:00",1.09711,1.09786,1.09706,1.09721,1.09746,9.9999999999989e-05
"2016-11-07 00:30:00",1.09719,1.09753,1.09681,1.09705,1.09717,-0.000140000000000029
"2016-11-07 01:00:00",1.09705,1.0972,1.09607,1.09662,1.096635,-0.000430000000000152
"2016-11-07 01:30:00",1.09661,1.09741,1.09653,1.0972,1.09697,0.000589999999999868
"2016-11-07 02:00:00",1.09719,1.09754,1.09708,1.09742,1.09731,0.000229999999999952
"2016-11-07 02:30:00",1.09743,1.09869,1.09739,1.09858,1.09804,0.00114999999999998
"2016-11-07 03:00:00",1.09857,1.09868,1.09756,1.09756,1.09812,-0.00100999999999996
"2016-11-07 03:30:00",1.09757,1.09861,1.09742,1.09788,1.098015,0.000310000000000032
"2016-11-07 04:00:00",1.09788,1.10387,1.09633,1.09769,1.1001,-0.000189999999999912
"2016-11-07 04:30:00",1.09768,1.09822,1.09343,1.09448,1.095825,-0.00320000000000009
"2016-11-07 05:00:00",1.09448,1.09574,1.09396,1.09489,1.09485,0.000410000000000021
"2016-11-07 05:30:00",1.09486,1.09525,1.09215,1.09236,1.0937,-0.00249999999999995
"2016-11-07 06:00:00",1.09237,1.09302,1.09155,1.09245,1.092285,7.9999999999858e-05
"2016-11-07 06:30:00",1.09244,1.09306,1.09154,1.09294,1.0923,0.000499999999999945
"2016-11-07 07:00:00",1.09294,1.09357,1.09264,1.09331,1.093105,0.000369999999999981
"2016-11-07 07:30:00",1.09331,1.09371,1.09277,1.0931,1.09324,-0.000210000000000043
"2016-11-07 08:00:00",1.0931,1.09448,1.09296,1.09441,1.09372,0.00131000000000014
"2016-11-07 08:30:00",1.0944,1.09452,1.09372,1.09398,1.09412,-0.000420000000000087
"2016-11-07 09:00:00",1.09399,1.09402,1.09328,1.09329,1.09365,-0.000699999999999923
"2016-11-07 09:30:00",1.09327,1.09346,1.09265,1.09267,1.093055,-0.000599999999999934
"2016-11-07 10:00:00",1.09267,1.09294,1.09248,1.09255,1.09271,-0.00012000000000012
"2016-11-07 10:30:00",1.09253,1.09274,1.09251,1.0927,1.092625,0.000170000000000003
"2016-11-07 11:00:00",1.09269,1.09279,1.09257,1.09264,1.09268,-4.99999999998835e-05
"2016-11-07 11:30:00",1.0926,1.09275,1.09228,1.09241,1.092515,-0.000189999999999912
"2016-11-07 12:00:00",1.0924,1.09293,1.0924,1.0929,1.092665,0.000499999999999945
"2016-11-07 12:30:00",1.09268,1.09293,1.09267,1.09268,1.0928,0
"2016-11-07 13:00:00",1.09271,1.09279,1.09221,1.09231,1.0925,-0.000400000000000178
"2016-11-07 13:30:00",1.09231,1.09288,1.09231,1.09282,1.092595,0.00051000000000001
"2016-11-07 14:00:00",1.09283,1.09288,1.09255,1.09272,1.092715,-0.000110000000000054
"2016-11-07 14:30:00",1.09273,1.09278,1.09249,1.09267,1.092635,-5.9999999999949e-05
"2016-11-07 15:00:00",1.09265,1.09292,1.09263,1.09287,1.092775,0.000220000000000109
"2016-11-07 15:30:00",1.09287,1.09291,1.09199,1.0921,1.09245,-0.000769999999999937
"2016-11-07 16:00:00",1.0921,1.09236,1.09188,1.09195,1.09212,-0.000150000000000095
"2016-11-07 16:30:00",1.09197,1.09218,1.0917,1.09206,1.09194,8.99999999999235e-05
"2016-11-07 17:00:00",1.09205,1.09206,1.09093,1.09097,1.091495,-0.00107999999999997
"2016-11-07 17:30:00",1.09096,1.091,1.08972,1.09017,1.09036,-0.000789999999999846
"2016-11-07 18:00:00",1.09018,1.09032,1.08955,1.08997,1.089935,-0.000209999999999821
"2016-11-07 18:30:00",1.08998,1.09038,1.08959,1.09033,1.089985,0.000350000000000072
"2016-11-07 19:00:00",1.09031,1.0906,1.0902,1.09041,1.0904,0.000100000000000211
"2016-11-07 19:30:00",1.09041,1.0907,1.09024,1.09055,1.09047,0.000139999999999807
"2016-11-07 20:00:00",1.09055,1.09056,1.09005,1.09024,1.090305,-0.00030999999999981
"2016-11-07 20:30:00",1.09025,1.09026,1.08976,1.0898,1.09001,-0.000449999999999839
"2016-11-07 21:00:00",1.0898,1.0906,1.08964,1.09045,1.09012,0.000649999999999817
"2016-11-07 21:30:00",1.09046,1.09116,1.08997,1.09084,1.090565,0.000380000000000047
"2016-11-07 22:00:00",1.09084,1.09098,1.09041,1.09072,1.090695,-0.00012000000000012
"2016-11-07 22:30:00",1.09074,1.09082,1.08906,1.08943,1.08994,-0.00131000000000014
"2016-11-07 23:00:00",1.08943,1.08971,1.08814,1.08814,1.088925,-0.00128999999999979
"2016-11-07 23:30:00",1.08814,1.08881,1.08784,1.08845,1.088325,0.00030999999999981
"2016-11-08 00:00:00",1.08844,1.08856,1.08772,1.08801,1.08814,-0.000430000000000152
"2016-11-08 00:30:00",1.08801,1.08899,1.08777,1.08895,1.08838,0.000940000000000163
"2016-11-08 01:00:00",1.08894,1.09036,1.08857,1.09012,1.089465,0.00117999999999996
"2016-11-08 01:30:00",1.09012,1.09013,1.08895,1.08951,1.08954,-0.000609999999999999
"2016-11-08 02:00:00",1.08952,1.08953,1.0889,1.08906,1.089215,-0.000460000000000127
"2016-11-08 02:30:00",1.08904,1.08927,1.08879,1.08915,1.08903,0.000110000000000054
"2016-11-08 03:00:00",1.08918,1.08929,1.08864,1.08887,1.088965,-0.000310000000000032
"2016-11-08 03:30:00",1.08886,1.08902,1.08812,1.08848,1.08857,-0.000380000000000047
"2016-11-08 04:00:00",1.08847,1.08871,1.0871,1.08721,1.087905,-0.00126000000000004
"2016-11-08 04:30:00",1.08721,1.08813,1.08694,1.08786,1.087535,0.000650000000000039
"2016-11-08 05:00:00",1.08786,1.08812,1.087,1.08725,1.08756,-0.000609999999999999
"2016-11-08 05:30:00",1.08724,1.08809,1.08686,1.08764,1.087475,0.000399999999999956
"2016-11-08 06:00:00",1.08765,1.08823,1.087,1.08708,1.087615,-0.000569999999999959
"2016-11-08 06:30:00",1.08707,1.0877,1.08645,1.08653,1.087075,-0.000539999999999985
"2016-11-08 07:00:00",1.08652,1.08701,1.0859,1.08652,1.086455,0
"2016-11-08 07:30:00",1.08652,1.08759,1.08618,1.0866,1.086885,8.000000000008e-05
"2016-11-08 08:00:00",1.0866,1.08743,1.08658,1.08739,1.087005,0.000790000000000068
"2016-11-08 08:30:00",1.08737,1.08737,1.08625,1.08643,1.08681,-0.000939999999999941
"2016-11-08 09:00:00",1.08643,1.08649,1.08593,1.08637,1.08621,-5.9999999999949e-05
"2016-11-08 09:30:00",1.08638,1.08656,1.0862,1.08653,1.08638,0.000150000000000095
"2016-11-08 10:00:00",1.08653,1.08744,1.08649,1.08732,1.086965,0.000790000000000068
"2016-11-08 10:30:00",1.08733,1.08759,1.08683,1.08734,1.08721,1.00000000000655e-05
"2016-11-08 11:00:00",1.08736,1.08806,1.08726,1.08802,1.08766,0.000659999999999883
"2016-11-08 11:30:00",1.08805,1.08885,1.08788,1.08824,1.088365,0.000190000000000135
"2016-11-08 12:00:00",1.08825,1.08847,1.08776,1.08816,1.088115,-8.99999999999235e-05
"2016-11-08 12:30:00",1.08818,1.08823,1.08796,1.08803,1.088095,-0.000149999999999872
"2016-11-08 13:00:00",1.08805,1.0881,1.08733,1.088,1.087715,-4.99999999998835e-05
"2016-11-08 13:30:00",1.08798,1.08826,1.08784,1.08824,1.08805,0.000260000000000149
"2016-11-08 14:00:00",1.08823,1.08841,1.08781,1.08783,1.08811,-0.000399999999999956
"2016-11-08 14:30:00",1.08781,1.08832,1.0877,1.08807,1.08801,0.000260000000000149
"2016-11-08 15:00:00",1.08807,1.08827,1.08776,1.08795,1.088015,-0.00012000000000012
"2016-11-08 15:30:00",1.08796,1.08836,1.08772,1.08779,1.08804,-0.000170000000000003
"2016-11-08 16:00:00",1.08779,1.08824,1.0874,1.08743,1.08782,-0.000360000000000138
"2016-11-08 16:30:00",1.08744,1.08752,1.08636,1.08652,1.08694,-0.000920000000000032
"2016-11-08 17:00:00",1.08654,1.08673,1.0859,1.08592,1.086315,-0.000620000000000065
"2016-11-08 17:30:00",1.08592,1.08642,1.08592,1.08618,1.08617,0.000259999999999927
"2016-11-08 18:00:00",1.08617,1.0865,1.08616,1.08622,1.08633,4.99999999998835e-05
"2016-11-08 18:30:00",1.08621,1.08676,1.08621,1.08662,1.086485,0.000410000000000021
"2016-11-08 19:00:00",1.08661,1.08708,1.08661,1.08676,1.086845,0.000149999999999872
"2016-11-08 19:30:00",1.08675,1.08708,1.08648,1.08671,1.08678,-4.000000000004e-05
"2016-11-08 20:00:00",1.08671,1.08698,1.08656,1.08661,1.08677,-9.9999999999989e-05
"2016-11-08 20:30:00",1.08662,1.08705,1.0864,1.08702,1.086725,0.000400000000000178
"2016-11-08 21:00:00",1.08701,1.08789,1.08692,1.08767,1.087405,0.000659999999999883
"2016-11-08 21:30:00",1.08767,1.08831,1.08731,1.08797,1.08781,0.000300000000000189
"2016-11-08 22:00:00",1.08799,1.08883,1.08781,1.0884,1.08832,0.000410000000000021
"2016-11-08 22:30:00",1.08838,1.08851,1.08697,1.08744,1.08774,-0.000939999999999941
"2016-11-08 23:00:00",1.08745,1.08923,1.08745,1.08846,1.08834,0.00100999999999996
"2016-11-08 23:30:00",1.08847,1.08925,1.08845,1.08905,1.08885,0.000580000000000025
"2016-11-09 00:00:00",1.08904,1.08912,1.08871,1.0891,1.088915,5.9999999999949e-05
"2016-11-09 00:30:00",1.08908,1.08937,1.08889,1.08907,1.08913,-1.00000000000655e-05
"2016-11-09 01:00:00",1.08907,1.08907,1.08846,1.08872,1.088765,-0.000350000000000072
"2016-11-09 01:30:00",1.08871,1.08903,1.08856,1.08873,1.088795,1.9999999999909e-05
"2016-11-09 02:00:00",1.08873,1.08943,1.08859,1.08933,1.08901,0.000599999999999934
"2016-11-09 02:30:00",1.08932,1.08991,1.08911,1.0898,1.08951,0.000480000000000036
"2016-11-09 03:00:00",1.08981,1.08986,1.08892,1.08894,1.08939,-0.000869999999999926
"2016-11-09 03:30:00",1.08892,1.0896,1.08877,1.08947,1.089185,0.000549999999999828
"2016-11-09 04:00:00",1.08947,1.08982,1.08865,1.089,1.089235,-0.00046999999999997
"2016-11-09 04:30:00",1.089,1.08917,1.08837,1.08915,1.08877,0.000150000000000095
"2016-11-09 05:00:00",1.08914,1.08959,1.08831,1.0885,1.08895,-0.000639999999999974
"2016-11-09 05:30:00",1.0885,1.08864,1.08765,1.0878,1.088145,-0.000699999999999923
"2016-11-09 06:00:00",1.08781,1.08851,1.08757,1.08828,1.08804,0.00046999999999997
"2016-11-09 06:30:00",1.0883,1.08897,1.08806,1.08817,1.088515,-0.000129999999999963
"2016-11-09 07:00:00",1.08818,1.08902,1.08818,1.08866,1.0886,0.000480000000000036
"2016-11-09 07:30:00",1.08866,1.0887,1.08789,1.08806,1.088295,-0.000599999999999934
"2016-11-09 08:00:00",1.08805,1.08818,1.0875,1.08776,1.08784,-0.000289999999999901
"2016-11-09 08:30:00",1.08777,1.08783,1.08718,1.08723,1.087505,-0.000539999999999985
"2016-11-09 09:00:00",1.08724,1.08758,1.08716,1.08717,1.08737,-7.00000000000145e-05
"2016-11-09 09:30:00",1.08717,1.08766,1.08693,1.0876,1.087295,0.00042999999999993
"2016-11-09 10:00:00",1.08761,1.08798,1.08759,1.08772,1.087785,0.000110000000000054
